W (c8:cb:b8:f9:8d:c5,-75),(c8:cb:b8:f9:8d:c7,-74),(c8:cb:b8:f9:8d:c2,-73),(c8:cb:b8:f9:8d:c0,-74),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:45,-45),(88:51:fb:8a:bc:42,-46),(c8:cb:b8:f9:8d:c3,-73),(c8:cb:b8:f9:8d:c6,-74),(c8:cb:b8:f9:8d:c4,-74),(c8:cb:b8:f9:8d:c1,-74),(88:51:fb:8a:bc:43,-44),(88:51:fb:8a:bc:46,-45),(88:51:fb:8a:bc:41,-45),(88:51:fb:8a:bc:44,-44),(88:51:fb:8a:bc:55,-55),(88:51:fb:8a:bc:56,-47),(88:51:fb:8a:bc:57,-46),(88:51:fb:8a:bc:51,-46),(88:51:fb:8a:bc:54,-57),(88:51:fb:8a:bc:52,-45),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-47),(20:c9:d0:19:33:83,-50),(d8:9d:67:91:d0:f1,-40),(d8:9d:67:91:d0:f0,-51),(d8:9d:67:91:d0:f2,-42),(00:03:52:e3:8b:15,-55),(00:03:52:e3:8b:11,-55),(d8:9d:67:91:d0:f3,-54),(00:03:52:e3:8b:12,-56),(00:03:52:e3:8b:18,-55),(00:03:52:e3:8b:16,-56),(00:23:33:a2:48:bd,-64),(00:23:33:a2:48:bc,-64),(00:23:33:a2:48:b8,-64),(00:23:33:a2:48:b9,-64),(00:03:52:2b:84:01,-64),(00:03:52:2b:84:02,-63),(00:03:52:2b:84:06,-64),(00:03:52:e5:44:42,-61),(00:03:52:e5:44:41,-62),(00:03:52:2b:84:05,-64),(00:03:52:e5:44:48,-62),(00:03:52:2b:89:c9,-73),(00:03:52:2b:89:c1,-73),(00:03:52:2b:89:c5,-72),(00:03:52:2b:89:c8,-73),(00:03:52:2b:89:c6,-65),(00:03:52:2b:89:c2,-72),(00:03:52:2b:84:08,-64),(20:4c:9e:ea:10:16,-69),(20:4c:9e:ea:10:19,-69),(00:03:52:29:ca:d1,-63),(00:03:52:29:ca:d6,-63),(00:03:52:29:ca:d2,-63),(00:03:52:29:ca:d9,-63),(00:03:52:29:ca:d8,-63),(00:03:52:29:ca:d5,-63),(20:4c:9e:ea:10:1d,-69),(20:4c:9e:ea:10:1c,-69),(d8:9d:67:91:d0:f5,-42),(00:3a:9a:51:ab:51,-79),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-57),(00:03:52:e5:44:46,-62),(00:3a:9a:51:ab:52,-80),(d8:9d:67:91:d0:f6,-41),(d8:9d:67:91:d0:f4,-42),(d8:9d:67:91:d0:f7,-42),(c0:3f:0e:c4:b2:bc,-73),(bc:f1:f2:23:3b:62,-76),(00:3a:9a:51:ab:57,-85),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:56,-79),(2c:30:33:1d:9d:cc,-71),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-78),(00:1e:4a:56:20:4d,-81),(c8:cb:b8:ec:1b:52,-83),(bc:f1:f2:2f:7b:d9,-77),(c8:cb:b8:ec:1b:53,-81),(bc:f1:f2:2f:7b:dd,-77),(20:4c:9e:ea:10:19,-77),(20:4c:9e:ea:10:12,-80),(c8:cb:b8:ec:1b:57,-81),(00:03:52:e3:85:55,-73),(20:4c:9e:ea:10:11,-77),(bc:f1:f2:23:f8:60,-80),(bc:f1:f2:23:3b:63,-76),(c8:cb:b8:ec:1b:51,-81),

W (c8:cb:b8:f9:8d:c5,-77),(c8:cb:b8:f9:8d:c7,-78),(c8:cb:b8:f9:8d:c2,-76),(c8:cb:b8:f9:8d:c0,-78),(88:51:fb:8a:bc:40,-48),(88:51:fb:8a:bc:47,-48),(88:51:fb:8a:bc:45,-48),(88:51:fb:8a:bc:42,-47),(c8:cb:b8:f9:8d:c3,-77),(c8:cb:b8:f9:8d:c6,-77),(c8:cb:b8:f9:8d:c4,-77),(c8:cb:b8:f9:8d:c1,-77),(88:51:fb:8a:bc:43,-48),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-47),(88:51:fb:8a:bc:44,-48),(88:51:fb:8a:bc:55,-48),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:57,-46),(88:51:fb:8a:bc:51,-47),(88:51:fb:8a:bc:54,-53),(88:51:fb:8a:bc:52,-46),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-47),(20:c9:d0:19:33:83,-52),(d8:9d:67:91:d0:f1,-44),(d8:9d:67:91:d0:f0,-45),(d8:9d:67:91:d0:f2,-43),(00:03:52:e3:8b:15,-54),(00:03:52:e3:8b:11,-54),(d8:9d:67:91:d0:f3,-46),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-54),(00:03:52:e3:8b:16,-54),(00:23:33:a2:48:bd,-61),(00:23:33:a2:48:bc,-61),(00:23:33:a2:48:b8,-61),(00:23:33:a2:48:b9,-61),(00:03:52:2b:84:01,-61),(00:03:52:2b:84:02,-59),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-61),(00:03:52:e5:44:41,-62),(00:03:52:2b:84:05,-60),(00:03:52:e5:44:48,-62),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-74),(00:03:52:2b:89:c5,-72),(00:03:52:2b:89:c8,-76),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-60),(20:4c:9e:ea:10:16,-65),(20:4c:9e:ea:10:19,-65),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d6,-64),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d8,-64),(00:03:52:29:ca:d5,-64),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:1c,-65),(d8:9d:67:91:d0:f5,-45),(00:3a:9a:51:ab:51,-79),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-61),(00:03:52:e5:44:46,-62),(00:3a:9a:51:ab:52,-80),(d8:9d:67:91:d0:f6,-47),(d8:9d:67:91:d0:f4,-45),(d8:9d:67:91:d0:f7,-44),(c0:3f:0e:c4:b2:bc,-74),(bc:f1:f2:23:3b:62,-76),(00:3a:9a:51:ab:57,-85),(00:3a:9a:51:ab:53,-79),(00:3a:9a:51:ab:56,-79),(2c:30:33:1d:9d:cc,-71),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(00:1e:4a:56:20:4d,-81),(c8:cb:b8:ec:1b:52,-83),(bc:f1:f2:2f:7b:d9,-77),(c8:cb:b8:ec:1b:53,-81),(bc:f1:f2:2f:7b:dd,-77),(20:4c:9e:ea:10:19,-77),(20:4c:9e:ea:10:12,-80),(c8:cb:b8:ec:1b:57,-81),(00:03:52:e3:85:55,-70),(20:4c:9e:ea:10:11,-77),(bc:f1:f2:23:f8:60,-80),(bc:f1:f2:23:3b:63,-76),(c8:cb:b8:ec:1b:51,-81),(2c:30:33:1d:7a:f0,-71),(00:23:33:a2:48:b4,-72),(00:3a:9a:51:ab:5c,-78),(00:3a:9a:51:ab:58,-78),(00:3a:9a:51:ab:5d,-78),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:45,-81),(c8:cb:b8:f9:8d:d0,-81),(c8:cb:b8:f9:8d:d2,-82),(00:03:52:e3:85:52,-70),(00:03:52:e3:85:56,-71),(00:3a:9a:51:ab:59,-78),(00:23:33:a2:48:b6,-74),(c8:cb:b8:ec:1b:46,-80),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:f9:8d:d4,-81),(c8:cb:b8:f9:8d:d3,-81),(c8:cb:b8:f9:8d:d1,-81),

W (c8:cb:b8:f9:8d:c5,-77),(c8:cb:b8:f9:8d:c7,-78),(c8:cb:b8:f9:8d:c2,-79),(c8:cb:b8:f9:8d:c0,-78),(88:51:fb:8a:bc:40,-47),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-48),(88:51:fb:8a:bc:42,-48),(c8:cb:b8:f9:8d:c3,-77),(c8:cb:b8:f9:8d:c6,-78),(c8:cb:b8:f9:8d:c4,-77),(c8:cb:b8:f9:8d:c1,-77),(88:51:fb:8a:bc:43,-47),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-47),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:55,-51),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:57,-51),(88:51:fb:8a:bc:51,-55),(88:51:fb:8a:bc:54,-54),(88:51:fb:8a:bc:52,-50),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-57),(20:c9:d0:19:33:83,-48),(d8:9d:67:91:d0:f1,-44),(d8:9d:67:91:d0:f0,-43),(d8:9d:67:91:d0:f2,-43),(00:03:52:e3:8b:15,-54),(00:03:52:e3:8b:11,-54),(d8:9d:67:91:d0:f3,-44),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-54),(00:03:52:e3:8b:16,-54),(00:23:33:a2:48:bd,-57),(00:23:33:a2:48:bc,-57),(00:23:33:a2:48:b8,-57),(00:23:33:a2:48:b9,-57),(00:03:52:2b:84:01,-59),(00:03:52:2b:84:02,-59),(00:03:52:2b:84:06,-59),(00:03:52:e5:44:42,-64),(00:03:52:e5:44:41,-63),(00:03:52:2b:84:05,-59),(00:03:52:e5:44:48,-64),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-75),(00:03:52:2b:89:c8,-68),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-59),(20:4c:9e:ea:10:16,-65),(20:4c:9e:ea:10:19,-65),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d6,-64),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d5,-64),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:1c,-65),(d8:9d:67:91:d0:f5,-43),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-63),(00:03:52:e5:44:46,-63),(d8:9d:67:91:d0:f6,-55),(d8:9d:67:91:d0:f4,-44),(d8:9d:67:91:d0:f7,-55),(c0:3f:0e:c4:b2:bc,-72),(00:3a:9a:51:ab:57,-81),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-77),(bc:f1:f2:2f:7b:dd,-77),(00:03:52:e3:85:55,-70),(2c:30:33:1d:7a:f0,-71),(00:23:33:a2:48:b4,-72),(00:3a:9a:51:ab:5c,-76),(00:3a:9a:51:ab:58,-75),(00:3a:9a:51:ab:5d,-76),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:45,-81),(c8:cb:b8:f9:8d:d0,-81),(c8:cb:b8:f9:8d:d2,-82),(00:03:52:e3:85:52,-70),(00:03:52:e3:85:56,-71),(00:3a:9a:51:ab:59,-75),(00:23:33:a2:48:b6,-74),(c8:cb:b8:ec:1b:46,-80),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:f9:8d:d4,-81),(c8:cb:b8:f9:8d:d3,-81),(c8:cb:b8:f9:8d:d1,-81),(00:03:52:e3:85:51,-69),(00:23:33:a2:48:b1,-75),

W (c8:cb:b8:f9:8d:c5,-77),(c8:cb:b8:f9:8d:c7,-78),(c8:cb:b8:f9:8d:c2,-79),(c8:cb:b8:f9:8d:c0,-78),(88:51:fb:8a:bc:40,-47),(88:51:fb:8a:bc:47,-47),(88:51:fb:8a:bc:45,-48),(88:51:fb:8a:bc:42,-48),(c8:cb:b8:f9:8d:c3,-77),(c8:cb:b8:f9:8d:c6,-78),(c8:cb:b8:f9:8d:c4,-77),(c8:cb:b8:f9:8d:c1,-77),(88:51:fb:8a:bc:43,-47),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-47),(88:51:fb:8a:bc:44,-47),(88:51:fb:8a:bc:55,-51),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:57,-51),(88:51:fb:8a:bc:51,-55),(88:51:fb:8a:bc:54,-54),(88:51:fb:8a:bc:52,-50),(88:51:fb:8a:bc:50,-47),(88:51:fb:8a:bc:53,-57),(20:c9:d0:19:33:83,-48),(d8:9d:67:91:d0:f1,-44),(d8:9d:67:91:d0:f0,-43),(d8:9d:67:91:d0:f2,-43),(00:03:52:e3:8b:15,-54),(00:03:52:e3:8b:11,-54),(d8:9d:67:91:d0:f3,-44),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-54),(00:03:52:e3:8b:16,-54),(00:23:33:a2:48:bd,-57),(00:23:33:a2:48:bc,-57),(00:23:33:a2:48:b8,-57),(00:23:33:a2:48:b9,-57),(00:03:52:2b:84:01,-59),(00:03:52:2b:84:02,-59),(00:03:52:2b:84:06,-59),(00:03:52:e5:44:42,-64),(00:03:52:e5:44:41,-63),(00:03:52:2b:84:05,-59),(00:03:52:e5:44:48,-64),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-75),(00:03:52:2b:89:c5,-75),(00:03:52:2b:89:c8,-68),(00:03:52:2b:89:c6,-74),(00:03:52:2b:89:c2,-74),(00:03:52:2b:84:08,-59),(20:4c:9e:ea:10:16,-65),(20:4c:9e:ea:10:19,-65),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d6,-64),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d9,-64),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d5,-64),(20:4c:9e:ea:10:1d,-65),(20:4c:9e:ea:10:1c,-65),(d8:9d:67:91:d0:f5,-43),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-63),(00:03:52:e5:44:46,-63),(d8:9d:67:91:d0:f6,-55),(d8:9d:67:91:d0:f4,-44),(d8:9d:67:91:d0:f7,-55),(c0:3f:0e:c4:b2:bc,-72),(00:3a:9a:51:ab:57,-81),(bc:f1:f2:2f:7b:d8,-77),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-77),(bc:f1:f2:2f:7b:dd,-77),(00:03:52:e3:85:55,-70),(2c:30:33:1d:7a:f0,-71),(00:23:33:a2:48:b4,-72),(00:3a:9a:51:ab:5c,-76),(00:3a:9a:51:ab:58,-75),(00:3a:9a:51:ab:5d,-76),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:45,-81),(c8:cb:b8:f9:8d:d0,-81),(c8:cb:b8:f9:8d:d2,-82),(00:03:52:e3:85:52,-70),(00:03:52:e3:85:56,-71),(00:3a:9a:51:ab:59,-75),(00:23:33:a2:48:b6,-74),(c8:cb:b8:ec:1b:46,-80),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:f9:8d:d4,-81),(c8:cb:b8:f9:8d:d3,-81),(c8:cb:b8:f9:8d:d1,-81),(00:03:52:e3:85:51,-69),(00:23:33:a2:48:b1,-75),

34.800007	7.2
W (c8:cb:b8:f9:8d:c5,-76),(c8:cb:b8:f9:8d:c7,-77),(c8:cb:b8:f9:8d:c2,-76),(c8:cb:b8:f9:8d:c0,-77),(88:51:fb:8a:bc:40,-48),(88:51:fb:8a:bc:47,-49),(88:51:fb:8a:bc:45,-49),(88:51:fb:8a:bc:42,-49),(c8:cb:b8:f9:8d:c3,-76),(c8:cb:b8:f9:8d:c6,-76),(c8:cb:b8:f9:8d:c4,-74),(c8:cb:b8:f9:8d:c1,-78),(88:51:fb:8a:bc:43,-49),(88:51:fb:8a:bc:46,-49),(88:51:fb:8a:bc:41,-48),(88:51:fb:8a:bc:44,-50),(88:51:fb:8a:bc:55,-56),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:57,-51),(88:51:fb:8a:bc:51,-58),(88:51:fb:8a:bc:54,-54),(88:51:fb:8a:bc:52,-48),(88:51:fb:8a:bc:50,-52),(88:51:fb:8a:bc:53,-53),(20:c9:d0:19:33:83,-47),(d8:9d:67:91:d0:f1,-43),(d8:9d:67:91:d0:f0,-48),(d8:9d:67:91:d0:f2,-44),(00:03:52:e3:8b:15,-53),(00:03:52:e3:8b:11,-53),(d8:9d:67:91:d0:f3,-44),(00:03:52:e3:8b:12,-54),(00:03:52:e3:8b:18,-53),(00:03:52:e3:8b:16,-53),(00:23:33:a2:48:bd,-62),(00:23:33:a2:48:bc,-62),(00:23:33:a2:48:b8,-62),(00:23:33:a2:48:b9,-62),(00:03:52:2b:84:01,-58),(00:03:52:2b:84:02,-58),(00:03:52:2b:84:06,-58),(00:03:52:e5:44:42,-64),(00:03:52:e5:44:41,-64),(00:03:52:2b:84:05,-58),(00:03:52:e5:44:48,-64),(00:03:52:2b:89:c9,-75),(00:03:52:2b:89:c1,-76),(00:03:52:2b:89:c5,-67),(00:03:52:2b:89:c8,-75),(00:03:52:2b:89:c6,-76),(00:03:52:2b:89:c2,-75),(00:03:52:2b:84:08,-58),(20:4c:9e:ea:10:16,-66),(20:4c:9e:ea:10:19,-65),(00:03:52:29:ca:d1,-64),(00:03:52:29:ca:d6,-64),(00:03:52:29:ca:d2,-64),(00:03:52:29:ca:d9,-65),(00:03:52:29:ca:d8,-65),(00:03:52:29:ca:d5,-64),(20:4c:9e:ea:10:1d,-66),(20:4c:9e:ea:10:1c,-66),(d8:9d:67:91:d0:f5,-44),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-63),(00:03:52:e5:44:46,-64),(d8:9d:67:91:d0:f6,-46),(d8:9d:67:91:d0:f4,-43),(d8:9d:67:91:d0:f7,-46),(c0:3f:0e:c4:b2:bc,-72),(00:3a:9a:51:ab:57,-76),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-78),(bc:f1:f2:2f:7b:dd,-78),(00:03:52:e3:85:55,-74),(2c:30:33:1d:7a:f0,-74),(00:23:33:a2:48:b4,-72),(00:3a:9a:51:ab:5c,-75),(00:3a:9a:51:ab:58,-75),(00:3a:9a:51:ab:5d,-75),(c8:cb:b8:ec:1b:47,-80),(c8:cb:b8:ec:1b:45,-81),(c8:cb:b8:f9:8d:d0,-83),(c8:cb:b8:f9:8d:d2,-77),(00:03:52:e3:85:52,-70),(00:03:52:e3:85:56,-72),(00:3a:9a:51:ab:59,-75),(00:23:33:a2:48:b6,-74),(c8:cb:b8:ec:1b:46,-80),(c8:cb:b8:ec:1b:43,-81),(c8:cb:b8:f9:8d:d4,-81),(c8:cb:b8:f9:8d:d3,-81),(c8:cb:b8:f9:8d:d1,-82),(00:03:52:e3:85:51,-72),(00:23:33:a2:48:b1,-75),(00:03:52:e3:85:59,-72),(00:03:52:e3:85:58,-72),(00:3a:9a:51:ab:56,-81),(c8:cb:b8:f9:8d:d6,-84),

W (c8:cb:b8:f9:8d:c5,-76),(c8:cb:b8:f9:8d:c7,-77),(c8:cb:b8:f9:8d:c2,-76),(c8:cb:b8:f9:8d:c0,-77),(88:51:fb:8a:bc:40,-45),(88:51:fb:8a:bc:47,-45),(88:51:fb:8a:bc:45,-48),(88:51:fb:8a:bc:42,-45),(c8:cb:b8:f9:8d:c3,-76),(c8:cb:b8:f9:8d:c6,-76),(c8:cb:b8:f9:8d:c4,-74),(c8:cb:b8:f9:8d:c1,-78),(88:51:fb:8a:bc:43,-45),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-44),(88:51:fb:8a:bc:44,-45),(88:51:fb:8a:bc:55,-52),(88:51:fb:8a:bc:56,-52),(88:51:fb:8a:bc:57,-52),(88:51:fb:8a:bc:51,-56),(88:51:fb:8a:bc:54,-51),(88:51:fb:8a:bc:52,-51),(88:51:fb:8a:bc:50,-55),(88:51:fb:8a:bc:53,-51),(20:c9:d0:19:33:83,-53),(d8:9d:67:91:d0:f1,-41),(d8:9d:67:91:d0:f0,-43),(d8:9d:67:91:d0:f2,-41),(00:03:52:e3:8b:15,-60),(00:03:52:e3:8b:11,-59),(d8:9d:67:91:d0:f3,-42),(00:03:52:e3:8b:12,-60),(00:03:52:e3:8b:18,-60),(00:03:52:e3:8b:16,-60),(00:23:33:a2:48:bd,-65),(00:23:33:a2:48:bc,-65),(00:23:33:a2:48:b8,-65),(00:23:33:a2:48:b9,-65),(00:03:52:2b:84:01,-55),(00:03:52:2b:84:02,-60),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-66),(00:03:52:e5:44:41,-66),(00:03:52:2b:84:05,-61),(00:03:52:e5:44:48,-61),(00:03:52:2b:89:c9,-73),(00:03:52:2b:89:c1,-73),(00:03:52:2b:89:c5,-71),(00:03:52:2b:89:c8,-73),(00:03:52:2b:89:c6,-73),(00:03:52:2b:89:c2,-73),(00:03:52:2b:84:08,-60),(20:4c:9e:ea:10:16,-74),(20:4c:9e:ea:10:19,-73),(00:03:52:29:ca:d1,-75),(00:03:52:29:ca:d6,-74),(00:03:52:29:ca:d2,-74),(00:03:52:29:ca:d9,-75),(00:03:52:29:ca:d8,-76),(00:03:52:29:ca:d5,-75),(20:4c:9e:ea:10:1d,-74),(20:4c:9e:ea:10:1c,-74),(d8:9d:67:91:d0:f5,-44),(00:03:52:e5:44:49,-63),(00:03:52:e5:44:45,-64),(00:03:52:e5:44:46,-68),(d8:9d:67:91:d0:f6,-46),(d8:9d:67:91:d0:f4,-43),(d8:9d:67:91:d0:f7,-46),(c0:3f:0e:c4:b2:bc,-72),(00:3a:9a:51:ab:57,-76),(bc:f1:f2:2f:7b:d8,-78),(bc:f1:f2:2f:7b:dc,-77),(bc:f1:f2:2f:7b:d9,-78),(bc:f1:f2:2f:7b:dd,-78),(00:03:52:e3:85:55,-64),(2c:30:33:1d:7a:f0,-74),(00:3a:9a:51:ab:5c,-75),(00:3a:9a:51:ab:58,-75),(00:3a:9a:51:ab:5d,-75),(c8:cb:b8:f9:8d:d0,-83),(c8:cb:b8:f9:8d:d2,-77),(00:03:52:e3:85:52,-66),(00:03:52:e3:85:56,-64),(00:3a:9a:51:ab:59,-75),(c8:cb:b8:f9:8d:d1,-82),(00:03:52:e3:85:51,-66),(00:23:33:a2:48:b1,-75),(00:03:52:e3:85:59,-64),(00:03:52:e3:85:58,-64),(00:3a:9a:51:ab:56,-77),(c8:cb:b8:f9:8d:d6,-84),(2c:30:33:1d:9d:cc,-74),(00:3a:9a:51:ab:52,-76),(00:3a:9a:51:ab:54,-77),(00:3a:9a:51:ab:51,-78),(00:3a:9a:51:ab:53,-80),

W (c8:cb:b8:f9:8d:c2,-81),(c8:cb:b8:f9:8d:c0,-80),(88:51:fb:8a:bc:40,-46),(88:51:fb:8a:bc:47,-46),(88:51:fb:8a:bc:45,-48),(88:51:fb:8a:bc:42,-46),(c8:cb:b8:f9:8d:c6,-81),(88:51:fb:8a:bc:43,-45),(88:51:fb:8a:bc:46,-47),(88:51:fb:8a:bc:41,-47),(88:51:fb:8a:bc:44,-45),(88:51:fb:8a:bc:55,-52),(88:51:fb:8a:bc:56,-50),(88:51:fb:8a:bc:57,-52),(88:51:fb:8a:bc:51,-52),(88:51:fb:8a:bc:54,-51),(88:51:fb:8a:bc:52,-56),(88:51:fb:8a:bc:50,-48),(88:51:fb:8a:bc:53,-47),(20:c9:d0:19:33:83,-51),(d8:9d:67:91:d0:f1,-44),(d8:9d:67:91:d0:f0,-44),(d8:9d:67:91:d0:f2,-41),(00:03:52:e3:8b:15,-60),(00:03:52:e3:8b:11,-60),(d8:9d:67:91:d0:f3,-42),(00:03:52:e3:8b:12,-60),(00:03:52:e3:8b:18,-60),(00:03:52:e3:8b:16,-60),(00:23:33:a2:48:bd,-68),(00:23:33:a2:48:bc,-68),(00:23:33:a2:48:b8,-68),(00:23:33:a2:48:b9,-68),(00:03:52:2b:84:01,-55),(00:03:52:2b:84:02,-55),(00:03:52:2b:84:06,-60),(00:03:52:e5:44:42,-62),(00:03:52:e5:44:41,-66),(00:03:52:2b:84:05,-61),(00:03:52:e5:44:48,-65),(00:03:52:2b:89:c9,-73),(00:03:52:2b:89:c1,-73),(00:03:52:2b:89:c5,-71),(00:03:52:2b:89:c8,-72),(00:03:52:2b:89:c6,-72),(00:03:52:2b:89:c2,-73),(00:03:52:2b:84:08,-60),(20:4c:9e:ea:10:16,-74),(20:4c:9e:ea:10:19,-73),(00:03:52:29:ca:d1,-78),(00:03:52:29:ca:d6,-78),(00:03:52:29:ca:d2,-79),(00:03:52:29:ca:d9,-79),(00:03:52:29:ca:d8,-78),(00:03:52:29:ca:d5,-79),(20:4c:9e:ea:10:1d,-74),(20:4c:9e:ea:10:1c,-74),(00:03:52:e5:44:49,-66),(00:03:52:e5:44:45,-62),(00:03:52:e5:44:46,-67),(d8:9d:67:91:d0:f6,-43),(00:3a:9a:51:ab:57,-85),(00:03:52:e3:85:55,-63),(00:03:52:e3:85:52,-64),(00:03:52:e3:85:56,-63),(00:03:52:e3:85:51,-66),(00:03:52:e3:85:59,-62),(00:03:52:e3:85:58,-63),(00:3a:9a:51:ab:56,-83),(2c:30:33:1d:9d:cc,-74),(00:3a:9a:51:ab:52,-79),(00:3a:9a:51:ab:54,-79),(00:3a:9a:51:ab:51,-80),(00:3a:9a:51:ab:53,-80),

